source,buyer_id,company,country,products,category,posted_date,detail_url,notes,quality_tier,official_website,alt_websites,emails,phone,address,contact_person,social,scale_revenue,extra_notes
BeautyIstanbul_2026,MARCOBONI,MARCO BONI,Brazil,CARE;PROFESSIONAL BEAUTY PRODUCTS;HAIR SALON BEAUTY SALON EQUIPMENT & FURNITURE;HAIR SALON,CARE,2026-05-07~09,www.marcoboni.com.br,Beauty Istanbul 2026 exhibitor · Hall 3 3B 240,A,www.marcoboni.com.br,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CARE;PROFESSIONAL BEAUTY PRODUCTS;HAIR SALON BEAUTY SALON EQUIPMENT & FURNITURE;HAIR SALON"
BeautyIstanbul_2026,MQPROFESSIONAL,MQ PROFESSIONAL,Brazil,EQUIPMENT & FURNITURE;PROFESSIONAL HAIR CARE PROFESSIONAL HAIR CARE,EQUIPMENT & FURNITURE,2026-05-07~09,www.mqhair.com,Beauty Istanbul 2026 exhibitor · Hall 3 3A 170,B,www.mqhair.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: EQUIPMENT & FURNITURE;PROFESSIONAL HAIR CARE PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,PROHALLCOSMETIC,PROHALL COSMETIC,Brazil,HAIR CARE;SKIN CARE;PROFESSIONAL HAIR CARE,HAIR CARE,2026-05-07~09,www.prohall.com.br,Beauty Istanbul 2026 exhibitor · Hall 3 3C 800,A,www.prohall.com.br,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE;SKIN CARE;PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,SALVATORECOSMETICOS,SALVATORE COSMETICOS,Brazil,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.salvatorecosmeticos.com.br,Beauty Istanbul 2026 exhibitor · Hall 3 3B 200,C,www.salvatorecosmeticos.com.br,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,SARAHK,SARAH K,Brazil,PERSONAL CARE,PERSONAL CARE,2026-05-07~09,www.sarahk.com.br,Beauty Istanbul 2026 exhibitor · Hall 3 3B 210,C,www.sarahk.com.br,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE"
BeautyIstanbul_2026,AVANS,AVANS,Bulgaria,PERFUMERY;HOME CARE & CLEANING PRODUCTS,PERFUMERY,2026-05-07~09,www.avanswipes.com,Beauty Istanbul 2026 exhibitor · Hall 8 8F 410,B,www.avanswipes.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY;HOME CARE & CLEANING PRODUCTS"
BeautyIstanbul_2026,BALEVCORPORATIONEOOD,BALEV CORPORATION EOOD,Bulgaria,PERFUMERY,PERFUMERY,2026-05-07~09,www.areon.com,Beauty Istanbul 2026 exhibitor · Hall 8 8B 700,C,www.areon.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY"
BeautyIstanbul_2026,BEAUTYCOMMERCELTD,BEAUTY COMMERCE LTD,Bulgaria,SKIN CARE,SKIN CARE,2026-05-07~09,https://laboreight.com/,Beauty Istanbul 2026 exhibitor · Hall 8 8F 420,C,https://laboreight.com/,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE"
BeautyIstanbul_2026,CLLCBYGNTARACOMPANYLTD,C.L.L.C. BY G.N. - TARA COMPANY LTD,Bulgaria,PERFUMERY;NATURAL & ORGANIC;SKIN CARE,PERFUMERY,2026-05-07~09,www.cllcgn.com,Beauty Istanbul 2026 exhibitor · Hall 9 9A 230,A,www.cllcgn.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY;NATURAL & ORGANIC;SKIN CARE"
BeautyIstanbul_2026,MICHELLEINTERNATIONALLTD,MICHELLE INTERNATIONAL LTD.,Bulgaria,HAIR CARE;MAKE UP & COLOR COSMETICS;PERSONAL,HAIR CARE,2026-05-07~09,www.michelleinternational.eu,Beauty Istanbul 2026 exhibitor · Hall 7 7F 155,A,www.michelleinternational.eu,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: HAIR CARE;MAKE UP & COLOR COSMETICS;PERSONAL"
BeautyIstanbul_2026,REVUELEAD,REVUELE AD,Bulgaria,CARE;SKIN CARE PERSONAL CARE;SKIN CARE;PROFESSIONAL HAIR CARE,CARE,2026-05-07~09,www.revuele.eu,Beauty Istanbul 2026 exhibitor · Hall 8 8F 210,A,www.revuele.eu,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CARE;SKIN CARE PERSONAL CARE;SKIN CARE;PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,ROSAIMPEXLTD,ROSAIMPEX LTD,Bulgaria,PERSONAL CARE;NATURAL & ORGANIC;SKIN CARE,PERSONAL CARE,2026-05-07~09,www.rosaimpex.com,Beauty Istanbul 2026 exhibitor · Hall 6 6B 210,A,www.rosaimpex.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;NATURAL & ORGANIC;SKIN CARE"
BeautyIstanbul_2026,STSHOLDINGGROUP,STS HOLDING GROUP,Bulgaria,SKIN CARE;PERSONAL CARE,SKIN CARE,2026-05-07~09,www.stscosmetics.com,Beauty Istanbul 2026 exhibitor · Hall 6 6B 160,B,www.stscosmetics.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE"
BeautyIstanbul_2026,BEIJINGYUNYANTRADINGCOLTD,"BEIJING YUNYAN TRADING CO.,LTD",China,MAKE UP & COLOR COSMETICS,MAKE UP & COLOR COSMETICS,2026-05-07~09,www.gzjingmao.1688.com,Beauty Istanbul 2026 exhibitor · Hall 11   11B 720,C,www.gzjingmao.1688.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,DEMEIINDUSTRIALLIMITED,DEMEI INDUSTRIAL LIMITED,China,BEAUTY ACCESSORIES,BEAUTY ACCESSORIES,2026-05-07~09,www.win-pack.com,Beauty Istanbul 2026 exhibitor · Hall 11   11H 153,C,www.win-pack.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BEAUTY ACCESSORIES"
BeautyIstanbul_2026,DONGGUANBAOPINGCOSMETICSCOLTD,"DONGGUAN BAOPING COSMETICS CO., LTD.",China,NAIL CARE,NAIL CARE,2026-05-07~09,www.dgbaoping.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 815,C,www.dgbaoping.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NAIL CARE"
BeautyIstanbul_2026,DONGGUANTAIMENGACCESSORIESCOLT,"DONGGUAN TAIMENG ACCESSORIES CO., LTD",China,NAIL CARE,NAIL CARE,2026-05-07~09,www.taimengbeauty.com,Beauty Istanbul 2026 exhibitor · Hall 11   11G 540,C,www.taimengbeauty.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NAIL CARE"
BeautyIstanbul_2026,GENESISPACKAGINGINDUSTRIALHKCO,GENESIS PACKAGING INDUSTRIAL (HK) CO.,China,PROFESSIONAL BEAUTY PRODUCTS,PROFESSIONAL BEAUTY PRODUCTS,2026-05-07~09,www.genesispackage.com,Beauty Istanbul 2026 exhibitor · Hall 11   11G 750,C,www.genesispackage.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL BEAUTY PRODUCTS"
BeautyIstanbul_2026,GUANGDONG3INSTECHNOLOGYCOLTD,"GUANG DONG 3 INS TECHNOLOGY CO.,LTD",China,BEAUTY SALON EQUIPMENT &,BEAUTY SALON EQUIPMENT &,2026-05-07~09,www.3ins.net,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 150,C,www.3ins.net,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BEAUTY SALON EQUIPMENT &"
BeautyIstanbul_2026,GUANGDONGACETECCOLTD,"GUANGDONG ACE-TEC CO., LTD",China,FURNITURE;PROFESSIONAL BEAUTY PROFESSIONAL HAIR CARE,FURNITURE,2026-05-07~09,www.ace-tec.com,Beauty Istanbul 2026 exhibitor · Hall 2B   2B 800,B,www.ace-tec.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: FURNITURE;PROFESSIONAL BEAUTY PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,GUANGDONGEMPRESSTECHNOLOGYCOLT,"GUANGDONG EMPRESS TECHNOLOGY CO., LTD",China,ACCESSORIES;PROFESSIONAL HAIR CARE PACKAGING,ACCESSORIES,2026-05-07~09,www.xinempress.com,Beauty Istanbul 2026 exhibitor · Hall 3 3F 104,B,www.xinempress.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: ACCESSORIES;PROFESSIONAL HAIR CARE PACKAGING"
BeautyIstanbul_2026,GUANGDONGJIEMEIBIOTECHNOLOGYCO,"GUANGDONG JIEMEI BIOTECHNOLOGY CO., LTD.",China,BEAUTY ACCESSORIES;HAIR SALON EQUIPMENT &,BEAUTY ACCESSORIES,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11F 805,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BEAUTY ACCESSORIES;HAIR SALON EQUIPMENT &"
BeautyIstanbul_2026,GUANGDONGYIDAXINGPRECISIONCOLT,"GUANGDONG YIDAXING PRECISION CO., LTD",China,GUANGDONG ZHENBAO HEALTH SUPPLIES TECHNOLOGY HAIR CARE;HOME CARE & CLEANING,GUANGDONG ZHENBAO HEALTH SUPPLIES TECHNOLOGY HAIR CARE,2026-05-07~09,www.yidapump.com,Beauty Istanbul 2026 exhibitor · Hall 11   11C 510,B,www.yidapump.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: GUANGDONG ZHENBAO HEALTH SUPPLIES TECHNOLOGY HAIR CARE;HOME CARE & CLEANING"
BeautyIstanbul_2026,CHINA,CHINA,Http://Www.Gdqinye.Cn,"CO.,LTD PRODUCTS;PERSONAL CARE PACKAGING","CO.,LTD PRODUCTS",2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3D 220,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: CO.,LTD PRODUCTS;PERSONAL CARE PACKAGING"
BeautyIstanbul_2026,GUANGZHOUAILUSIMACHIENRYCOLTD,"GUANGZHOU AILUSI MACHIENRY CO.,LTD.",China,PROFESSIONAL HAIR CARE;HAIR SALON EQUIPMENT &,PROFESSIONAL HAIR CARE,2026-05-07~09,www.ailusi.com,Beauty Istanbul 2026 exhibitor · Hall 5 5F 220,B,www.ailusi.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE;HAIR SALON EQUIPMENT &"
BeautyIstanbul_2026,GUANGZHOUANDINGTRADECOLTD,"GUANGZHOU ANDING TRADE CO.,LTD.",China,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://gzanding.en.alibaba.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11F 720,C,https://gzanding.en.alibaba.com/,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,GUANGZHOUBAOSIJIEBIOTECHNOLOGY,"GUANGZHOU BAOSIJIE BIOTECHNOLOGY CO., LTD.",China,SKIN CARE;PERSONAL CARE;MAKE UP & COLOR,SKIN CARE,2026-05-07~09,gzbaosijie.en.alibaba.com,Beauty Istanbul 2026 exhibitor · Hall 3 3C 130,A,gzbaosijie.en.alibaba.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE;MAKE UP & COLOR"
BeautyIstanbul_2026,GUANGZHOUBAYINBRANDMANAGEMENTC,"GUANGZHOU BAYIN BRAND MANAGEMENT CO., LTD.",China,COSMETICS MAKE UP & COLOR COSMETICS,COSMETICS MAKE UP & COLOR COSMETICS,2026-05-07~09,www.sacelady.com,Beauty Istanbul 2026 exhibitor · Hall 11   11D 630,C,www.sacelady.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: COSMETICS MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,GUANGZHOUBMHCOSMETICPACKAGINGC,"GUANGZHOU BMH COSMETIC PACKAGING CO., LTD.",China,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,https://bmhbottle.en.alibaba.com,Beauty Istanbul 2026 exhibitor · Hall 11   11B 620,C,https://bmhbottle.en.alibaba.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,GUANGZHOUCHINCHYCOSMETICSCOLTD,"GUANGZHOU CHINCHY COSMETICS CO., LTD.",China,NAIL CARE,NAIL CARE,2026-05-07~09,www.chinchygroup.com,Beauty Istanbul 2026 exhibitor · Hall 3 3C 110,C,www.chinchygroup.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NAIL CARE"
BeautyIstanbul_2026,GUANGZHOUCITYCAILICOSMETICSCOL,"GUANGZHOU CITY CAILI COSMETICS CO., LTD.",China,MAKE UP & COLOR COSMETICS,MAKE UP & COLOR COSMETICS,2026-05-07~09,www.cailigel.com,Beauty Istanbul 2026 exhibitor · Hall 3 3F 130,C,www.cailigel.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,GUANGZHOUFLOWERFLAVOURSFRAGRAN,"GUANGZHOU FLOWER FLAVOURS & FRAGRANCES CO., LTD",China,PROFESSIONAL BEAUTY PRODUCTS;PERSONAL CARE,PROFESSIONAL BEAUTY PRODUCTS,2026-05-07~09,www.8flower.com.cn,Beauty Istanbul 2026 exhibitor · Hall 11   11G 630,B,www.8flower.com.cn,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL BEAUTY PRODUCTS;PERSONAL CARE"
BeautyIstanbul_2026,GUANGZHOUFOURTOSANITARYPRODUCT,"GUANGZHOU FOURTO SANITARY PRODUCTS CO., LTD",China,PERSONAL CARE;MAKE UP & COLOR COSMETICS,PERSONAL CARE,2026-05-07~09,www.waxkiss.com,Beauty Istanbul 2026 exhibitor · Hall 3 3F 150,B,www.waxkiss.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,GUANGZHOUHANXIGLASSCOLTD,"GUANGZHOU HANXI GLASS CO.,LTD",China,SKIN CARE;PERSONAL CARE;INGREDIENTS & RAW,SKIN CARE,2026-05-07~09,https://tatricia.en.alibaba.com,Beauty Istanbul 2026 exhibitor · Hall 11   11G 500,A,https://tatricia.en.alibaba.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: SKIN CARE;PERSONAL CARE;INGREDIENTS & RAW"
BeautyIstanbul_2026,GUANGZHOUHEMIAOBIOTECHNOLOGYCO,"GUANGZHOU HEMIAO BIOTECHNOLOGY CO.,LTD",China,MATERIALS MAKE UP & COLOR COSMETICS,MATERIALS MAKE UP & COLOR COSMETICS,2026-05-07~09,http://www.hemiaobiotech.com,Beauty Istanbul 2026 exhibitor · Hall 10   10B 420,C,http://www.hemiaobiotech.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: MATERIALS MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,GUANGZHOUJIULICOSMETICSCOLTD,"GUANGZHOU JIULI COSMETICS CO.,LTD",China,NAIL CARE,NAIL CARE,2026-05-07~09,www.gdjiuli.com,Beauty Istanbul 2026 exhibitor · Hall 11   11G 650,C,www.gdjiuli.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NAIL CARE"
BeautyIstanbul_2026,GUANGZHOULISSONPLASTICCOLTD,"GUANGZHOU LISSON PLASTIC CO., LTD.",China,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.lisson-group.com,Beauty Istanbul 2026 exhibitor · Hall 11   11C 610,C,www.lisson-group.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,GUANGZHOUMOONPATHYCOSMETICSCOL,"GUANGZHOU MOONPATHY COSMETICS CO., LTD.",China,PERSONAL CARE;SKIN CARE,PERSONAL CARE,2026-05-07~09,www.moonpathy.com,Beauty Istanbul 2026 exhibitor · Hall 2B 2B 425,B,www.moonpathy.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;SKIN CARE"
BeautyIstanbul_2026,GUANGZHOUMUCAIBIOLOGICALTECHNO,"GUANGZHOU MU CAI BIOLOGICAL TECHNOLOGY CO.,LTD.",China,PROFESSIONAL BEAUTY PRODUCTS;BEAUTY SALON,PROFESSIONAL BEAUTY PRODUCTS,2026-05-07~09,www.mucaicosmetic.com,Beauty Istanbul 2026 exhibitor · Hall 11   11G 600,B,www.mucaicosmetic.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL BEAUTY PRODUCTS;BEAUTY SALON"
BeautyIstanbul_2026,GUANGZHOUNIANSHENGBEAUTYEQUIPM,"GUANGZHOU NIANSHENG BEAUTY EQUIPMENT CO., LTD.",China,EQUIPMENT & FURNITURE MAKE UP & COLOR COSMETICS,EQUIPMENT & FURNITURE MAKE UP & COLOR COSMETICS,2026-05-07~09,www.nianshengfactory.com,Beauty Istanbul 2026 exhibitor · Hall 3 3A 130,C,www.nianshengfactory.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: EQUIPMENT & FURNITURE MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,GUANGZHOUOHLYVIACOSMETICSCOLTD,"GUANGZHOU OHLYVIA COSMETICS CO.,LTD",China,NAIL CARE,NAIL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 2B 2B 995,C,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: NAIL CARE"
BeautyIstanbul_2026,GUANGZHOUPANYUEPACKINGCOLTD,"GUANGZHOU PANYUE PACKING CO., LTD.",China,PROFESSIONAL HAIR CARE,PROFESSIONAL HAIR CARE,2026-05-07~09,www.panyuepack.com,Beauty Istanbul 2026 exhibitor · Hall 11   11B 750,C,www.panyuepack.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,GUANGZHOUQIYUPLASTICPRODUCTSCO,"GUANGZHOU QIYU PLASTIC PRODUCTS CO.,LTD",China,BEAUTY SALON EQUIPMENT & FURNITURE; BEAUTY,BEAUTY SALON EQUIPMENT & FURNITURE,2026-05-07~09,https://qiyupack.com/zh/,Beauty Istanbul 2026 exhibitor · Hall 11   11B 820,B,https://qiyupack.com/zh/,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BEAUTY SALON EQUIPMENT & FURNITURE; BEAUTY"
BeautyIstanbul_2026,GUANGZHOUSBELLECOSMETICTOOLSCO,"GUANGZHOU S.BELLE COSMETIC TOOLS CO., LTD.",China,ACCESSORIES BEAUTY ACCESSORIES;MAKE UP & COLOR COSMETICS,ACCESSORIES BEAUTY ACCESSORIES,2026-05-07~09,www.share-vip.com,Beauty Istanbul 2026 exhibitor · Hall 2B 2B 830,B,www.share-vip.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: ACCESSORIES BEAUTY ACCESSORIES;MAKE UP & COLOR COSMETICS"
BeautyIstanbul_2026,GUANGZHOUVERYINTERNATIONALPACK,"GUANGZHOU VERY INTERNATIONAL PACKAGING CO., LTD",China,PERSONAL CARE;HAIR SALON EQUIPMENT &,PERSONAL CARE,2026-05-07~09,www.vipacking.com,Beauty Istanbul 2026 exhibitor · Hall 11   11B 800,B,www.vipacking.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;HAIR SALON EQUIPMENT &"
BeautyIstanbul_2026,GUANGZHOUWEIDITECHNOLOGYCOLTD,"GUANGZHOU WEIDI TECHNOLOGY CO.,LTD",China,FURNITURE;BEAUTY ACCESSORIES;BEAUTY SALON PROFESSIONAL HAIR CARE,FURNITURE,2026-05-07~09,www.bailishaver.com,Beauty Istanbul 2026 exhibitor · Hall 3 3D 210,A,www.bailishaver.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: FURNITURE;BEAUTY ACCESSORIES;BEAUTY SALON PROFESSIONAL HAIR CARE"
BeautyIstanbul_2026,GUANGZHOUWEINIYACOSMETICSCOLTD,"GUANGZHOU WEINIYA COSMETICS CO.,LTD.",China,BEAUTY ACCESSORIES;NAIL CARE,BEAUTY ACCESSORIES,2026-05-07~09,www.gzwny.com,Beauty Istanbul 2026 exhibitor · Hall 3 3F 114,B,www.gzwny.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BEAUTY ACCESSORIES;NAIL CARE"
BeautyIstanbul_2026,GUANGZHOUXINGUOHUAPACKAGINGPRO,"GUANGZHOU XINGUOHUA PACKAGING PRODUCTS CO.,LTD",China,PERSONAL CARE;SKIN CARE,PERSONAL CARE,2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11A 205,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERSONAL CARE;SKIN CARE"
BeautyIstanbul_2026,GUANGZHOUXUJOHNBIOTECHNIQUECOL,"GUANGZHOU XUJOHN BIO-TECHNIQUE CO., LTD.",China,BEAUTY ACCESSORIES,BEAUTY ACCESSORIES,2026-05-07~09,www.xujohnbio.com,Beauty Istanbul 2026 exhibitor · Hall 11   11D 510,C,www.xujohnbio.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BEAUTY ACCESSORIES"
BeautyIstanbul_2026,GUANGZHOUZHENGXIPACKINGPRODUCT,"GUANGZHOU ZHENGXI PACKING PRODUCTS CO., LTD.",China,GUANGZHOU ZHONGBAO PROFESSIONAL HAIRDRESSING PROFESSIONAL HAIR CARE;BEAUTY ACCESSORIES;HAIR,GUANGZHOU ZHONGBAO PROFESSIONAL HAIRDRESSING PROFESSIONAL HAIR CARE,2026-05-07~09,www.gzzxplastic.com,Beauty Istanbul 2026 exhibitor · Hall 11   11G 700,A,www.gzzxplastic.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: GUANGZHOU ZHONGBAO PROFESSIONAL HAIRDRESSING PROFESSIONAL HAIR CARE;BEAUTY ACCESSORIES;HAIR"
BeautyIstanbul_2026,CHINA,CHINA,Www.Zhongbaoscissors.Com,"TOOLS CO.,LTD. SALON EQUIPMENT & FURNITURE BABY CARE;PERSONAL CARE;SKIN CARE","TOOLS CO.,LTD. SALON EQUIPMENT & FURNITURE BABY CARE",2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3F 113,A,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: TOOLS CO.,LTD. SALON EQUIPMENT & FURNITURE BABY CARE;PERSONAL CARE;SKIN CARE"
BeautyIstanbul_2026,GUANGZHOUZHUANGZEBIOTECHNOLOGY,"GUANGZHOU ZHUANGZE BIOTECHNOLOGY CO., LTD",China,GUANGZHOUSHI CHENFENG INTERNATIONAL HAIR CARE,GUANGZHOUSHI CHENFENG INTERNATIONAL HAIR CARE,2026-05-07~09,http://www.zhuangzeshengwu.com/,Beauty Istanbul 2026 exhibitor · Hall 11   11H 145,C,http://www.zhuangzeshengwu.com/,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: GUANGZHOUSHI CHENFENG INTERNATIONAL HAIR CARE"
BeautyIstanbul_2026,CHINA,CHINA,Www.Chinachenfeng.Com,"TOOLS CO.,LIMITED MAKE UP & COLOR COSMETICS;BEAUTY ACCESSORIES;","TOOLS CO.,LIMITED MAKE UP & COLOR COSMETICS",2026-05-07~09,https://beauty-istanbul.com/,Beauty Istanbul 2026 exhibitor · Hall 3 3F 140,B,,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: TOOLS CO.,LIMITED MAKE UP & COLOR COSMETICS;BEAUTY ACCESSORIES;"
BeautyIstanbul_2026,HUIZHOUCAILANGPRINTINGPRODUCTS,"HUIZHOU CAILANG PRINTING PRODUCTS CO., LTD.",China,BEAUTY ACCESSORIES,BEAUTY ACCESSORIES,2026-05-07~09,www.cailang.com.cn,Beauty Istanbul 2026 exhibitor · Hall 11   11F 620,C,www.cailang.com.cn,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: BEAUTY ACCESSORIES"
BeautyIstanbul_2026,HUNANXINXINLEIBEAUTYTOOLSTECHN,"HUNAN XINXINLEI BEAUTY TOOLS TECHNOLOGY CO., LTD.",China,PERFUMERY;PERSONAL CARE,PERFUMERY,2026-05-07~09,www.xxlbrush.com,Beauty Istanbul 2026 exhibitor · Hall 2B 2B 990,B,www.xxlbrush.com,,,,,,,,"Beauty Istanbul 2026 (TUYAP, Istanbul, 5/7~9) exhibitor · 카테고리: PERFUMERY;PERSONAL CARE"
